PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
OIAYQ,8/5b2/5k2/6p1/2B5/2K5/8/8 w - - 0 62,c4f7 f6f7 c3d3 f7g6 d3e2 g6h5 e2f2 h5h4 f2g2 h4g4,2203,78,87,813,crushing defensiveMove endgame veryLong zugzwang,https://lichess.org/nij0JMfU#123,
wPJGE,r2q1n1k/2p1r1pp/p2p4/1p3Q1B/8/8/PPP5/2K3RR b - - 5 27,c7c6 h5f7 e7f7 f5f7,2161,85,76,39,advantage master middlegame quietMove short,https://lichess.org/w4JotFEx/black#54,
wgEzc,7r/pkb3p1/1p2Qn2/3p3q/PPpPpP2/2P1P1Pp/5B1P/1R3RK1 w - - 1 27,f2e1 h8e8 e6f6 g7f6,2146,83,84,177,advantage middlegame short trappedPiece,https://lichess.org/XB3QRgBO#53,
4h4bD,r1bq1rk1/pp2ppb1/2n3Qp/8/2Bp3P/1PB1PN2/P4PP1/R3K2R b KQ - 0 14,d4c3 f3g5 d8d2 e1f1 h6g5 h4g5 d2d3 g6d3,2148,78,82,169,advantage middlegame pin sacrifice veryLong,https://lichess.org/LosFFwCW/black#28,Grunfeld_Defense Grunfeld_Defense_Three_Knights_Variation
s9Iw7,4r1k1/p1p4p/2Q1pn2/5p1q/3P4/B1P1P2P/P4P2/1R3K2 w - - 2 23,b1b7 h5d1 f1g2 g8h8 c6e8 f6e8,2297,81,88,268,advantage endgame long master superGM,https://lichess.org/puJWY8xD#45,
4qSHT,4q3/1b5k/1p2r1pp/p1bpP3/6QN/3B4/5PP1/4R1K1 b - - 5 35,b7c8 h4g6 e6g6 d3g6 e8g6 g4c8,2126,75,92,1660,advantage fork long middlegame,https://lichess.org/T00nfkby/black#70,
TOyeg,4k1q1/p1R1b3/1r3r1p/5R1Q/8/6P1/P1P2P1P/6K1 b - - 1 28,g8f7 c7c8 e7d8 c8d8 e8d8 h5f7 f6f7 f5f7,2271,77,92,538,advantage deflection exposedKing middlegame pin veryLong xRayAttack,https://lichess.org/B6k7PerH/black#56,
Bo1I5,r4rk1/5pb1/p1np4/1pp5/4PR2/1BPP4/PP4QK/RN2q3 b - - 0 22,a8e8 f4g4 e8e5 g4g7 g8h8 g7g3 e5h5 g3h3 h5h3 g2h3 h8g7 h3g3 e1g3 h2g3,2291,77,91,1993,crushing middlegame quietMove veryLong,https://lichess.org/euAs5d4M/black#44,
OBaOu,2brr1k1/2p1qppp/2p5/8/1PB3n1/P3B3/1QP2PPP/R4RK1 w - - 3 20,e3d4 e7d6 f2f4 d6d4 b2d4 d8d4,2228,75,94,8394,advantage fork long middlegame,https://lichess.org/PjsExGng#39,
argh2,r6k/4bQpp/p7/3p4/1p1q1B2/7P/1PP3P1/5R1K b - - 4 28,e7f6 f4g5 d4a7 f1f6 a7f7 f6f7,2118,75,85,194,advantage discoveredAttack endgame long,https://lichess.org/OdnTBdM3/black#56,
JUAuo,1r6/2p4p/4P1pk/p1P4r/P3p1q1/1NQ1PbP1/5PBP/2R1R1K1 w - - 2 33,h2h4 f3g2 c3f6 h5f5,2176,92,87,38,advantage middlegame short,https://lichess.org/9kLCLso2#65,
j7EBE,8/3q1kp1/3p1n1p/2pP1b1P/ppP2B1P/1P3BQ1/P7/7K b - - 1 30,f5e4 f3e4 f6e4 g3g6 f7g8 g6e4 d7h3 h1g1,2164,104,79,23,advantage endgame fork veryLong,https://lichess.org/oA92r18A/black#60,
JQbQW,r2qr1k1/pp3pp1/1np2b1p/7b/3P4/P1N2N1P/1PPQBPP1/R3R1K1 w - - 0 15,b2b3 h5f3 e2f3 d8d4 d2d4 f6d4 c3e4 d4a1,2188,81,85,61,advantage middlegame veryLong,https://lichess.org/mQrpuZpA#29,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
Ltl0D,8/8/5k2/p1PK2p1/6P1/8/8/8 b - - 0 48,f6e7 d5c4 e7d7 c4b5 a5a4 b5a4 d7c6 a4b4,2199,79,91,310,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/dmSga3q2/black#96,
6dQyB,4Q3/pp3p1p/6k1/3r2p1/3r3q/2B5/PP3PP1/4R1K1 b - - 5 31,d5d8 e1e6 g6g7 e8d8,2118,76,88,978,crushing endgame pin short,https://lichess.org/Nhp0ui8u/black#62,
jXCsI,1r2k2r/3nbpp1/1Bp1Nnp1/3P4/p7/3B3P/pPPQ1PP1/2KR3R w k - 0 20,c2c4 a2a1q c1c2 a1a2,2122,81,86,38,advancedPawn advantage middlegame promotion short,https://lichess.org/uU0ywRFy#39,
QdBRx,4R3/K6p/6p1/5pP1/8/3p4/3k3P/8 w - - 3 56,a7b6 f5f4 e8f8 d2e3,2139,76,87,318,crushing defensiveMove endgame quietMove rookEndgame short,https://lichess.org/PRZRF6Gg#111,
hyZhK,8/p1p4p/1p6/3k4/1P1Pp1P1/P3K3/5P2/8 b - - 0 30,h7h6 b4b5 d5c4 e3e4,2158,89,91,449,crushing endgame pawnEndgame quietMove short,https://lichess.org/IgmQSzYr/black#60,
A6ZZP,1r2kr2/R7/b1p1p3/p1ppP2p/P6P/1PPP4/1BKN4/8 b - - 4 34,b8b6 b2a3 f8f7 a7a8 e8d7 a3c5,2216,84,90,885,crushing endgame exposedKing long master,https://lichess.org/Y3Y7Yn7g/black#68,
SeYCt,2k2bRr/1b2n3/p5Q1/2pqP3/3pNP2/P2p2R1/1P1B3P/6K1 w - - 2 34,g8h8 e7g6 g3g6 d5e4 h8f8 c8d7,2280,83,90,893,advantage capturingDefender long middlegame,https://lichess.org/sBdsDCfo#67,
2nf5u,2b1q3/kp4p1/4p3/r2pN3/3PnQP1/pP5r/P4P1P/1KR4R b - - 4 28,h3b3 a2b3 a5b5 b1a2 b5b3 e5c6 b7c6 a2b3,2117,160,82,6,crushing hangingPiece intermezzo middlegame veryLong,https://lichess.org/tpgYPXvo/black#56,
91YVJ,8/1p2k3/2p3p1/p1P1KpPP/P1P5/8/8/8 b - - 0 39,e7f7 h5g6 f7g6 e5f4,2173,75,96,723,crushing endgame pawnEndgame short zugzwang,https://lichess.org/BlugAq2H/black#78,
F8nPV,8/8/8/1P1k1p2/1K6/8/8/8 w - - 0 41,b4a5 f5f4 b5b6 d5c6 a5a6 f4f3 b6b7 f3f2 b7b8q f2f1q a6a5 f1a1,2125,73,94,10915,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/HkUBK3z2#81,
GJJM9,3q1knr/1p3ppb/p7/4P2N/4BQP1/4P3/PP3r1P/1K1R3R b - - 3 20,f2f4 d1d8 f8e7 e4h7,2245,75,84,449,advantage hangingPiece master middlegame short,https://lichess.org/97qydbYk/black#40,
P5Ev2,r2q2k1/pp4pp/2p2b2/8/4Q3/6BP/PPP3P1/5RK1 b - - 0 22,d8d2 e4e6 g8h8 f1f6 g7f6 e6f6 h8g8 g3e5 d2d7 f6h8,2144,137,83,15,crushing endgame quietMove veryLong,https://lichess.org/MLwrJO1W/black#44,
bfmMX,r1b3k1/pp3p2/4rB1p/q3P1p1/1b1p4/P1NB3P/1PPQ1P2/R3K2R w KQ - 0 19,h1g1 d4c3 g1g5 g8f8 g5g8 f8g8 d2h6 c3b2,2134,89,91,2176,advancedPawn crushing discoveredAttack discoveredCheck middlegame veryLong,https://lichess.org/jCln5sy2#37,
Kaewk,8/8/p1k1p3/2P4p/4P2P/3K1pP1/8/8 w - - 0 50,d3e3 c6c5 g3g4 c5d6,2112,116,82,29,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/jet1T1DO#99,
XH4Vj,5k2/1b3pp1/ppq1pb2/2P5/2r5/P1N3Q1/1BB3PP/3R2K1 b - - 0 25,f6c3 g3b8 b7c8 d1d8 f8e7 d8c8,2182,76,87,125,advantage long middlegame,https://lichess.org/bHmftQ7i/black#50,
xAeVC,r5k1/1p1q2bp/p2Nb1p1/2Pnp3/P1Bp4/1P3QP1/5B1P/R5K1 b - - 3 24,d5f6 f3b7 d7b7 c4e6 g8f8 d6b7,2225,86,91,888,advantage deflection intermezzo long middlegame sacrifice,https://lichess.org/7Du8YfXW/black#48,
bOb7S,4r1k1/R4p1p/2p3pb/p1Bp1b2/P1qP4/2N4P/1Q3PP1/6K1 b - - 5 25,h6g7 b2b7 g8h8 a7a8 f5d7 a8e8,2242,112,88,17,advantage long middlegame,https://lichess.org/dJozzJez/black#50,
3uUsV,8/5R2/Q3p1pp/1p1pP3/1P2r2P/P1k1q1P1/8/1KN5 w - - 5 39,a6c6 e4c4 c6e6 e3e4 b1a1 e4g2 f7f3 g2f3,2133,109,60,50,clearance crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/QmYoiVXQ#77,
nbceX,8/6pk/7P/5KP1/4R3/8/8/7r b - - 0 61,g7h6 e4e7 h7g8 f5g6,2176,85,90,1589,crushing endgame rookEndgame short,https://lichess.org/GM8wDnlE/black#122,
uNyBn,6k1/6p1/1pp1N2p/p3p3/2Pnq1B1/1P4PK/P1n4P/5Q2 b - - 1 34,g8h7 f1f7 d4e6 g4f5 e4f5 f7f5,2214,76,96,1283,advantage endgame fork long sacrifice,https://lichess.org/1nYShNMM/black#68,
WlzhU,4q3/1ppr2k1/2n1pRp1/4P1Q1/p2PP2P/2P5/P7/7K b - - 2 34,d7e7 h4h5 g7h7 f6g6 e8f8 g6f6,2276,75,92,665,crushing endgame long,https://lichess.org/kz4MJYde/black#68,
mdciJ,5rk1/3nb1pp/q4pP1/n1p1pP2/1p1pP2P/N2P4/1PP1Q1B1/2B2RK1 b - - 0 21,b4a3 e2h5 h7h6 c1h6 g7h6 h5h6 f8f7 g6f7,2118,75,85,157,advancedPawn crushing kingsideAttack middlegame veryLong,https://lichess.org/TmwpvK9g/black#42,
oW7I2,8/7p/2p1N1p1/2P5/2kp1P2/1p6/3K2PP/8 w - - 0 33,g2g4 d4d3 e6g5 b3b2,2106,75,80,286,advancedPawn crushing endgame knightEndgame short,https://lichess.org/PixPzKP9#65,
0VhC1,2r3k1/p4p1p/3q1Pp1/3P2P1/2ppQ2P/8/PP6/4RK2 w - - 0 34,e4e8 c8e8 e1e8 d6f8 e8f8 g8f8 f1e2 f8e8 b2b3 c4c3,2143,75,93,990,crushing endgame master veryLong,https://lichess.org/AN8jYLzZ#67,
fXbBi,4r1k1/4p3/4P1Np/2pq1PpQ/3p3P/6P1/8/6K1 b - - 4 32,g8g7 h4g5 h6g5 h5g5 d5f5 g5f5,2293,79,84,127,crushing endgame long master,https://lichess.org/edAE0xgf/black#64,
33Vqe,6k1/pp4p1/1b1np2p/8/1P2Bq2/P2Q3P/4R1P1/R1r4K w - - 2 32,e2e1 d6e4 d3e4 f4e4,2148,124,81,14,advantage middlegame pin short,https://lichess.org/czmFNJip#63,
dTyQQ,r6r/1pp1kppp/1p6/3b4/1n1P4/6P1/PP3PBP/R1B1R1K1 b - - 1 16,e7f8 c1d2 b4c2 g2d5,2104,81,91,1848,crushing middlegame short,https://lichess.org/55HYCmCX/black#32,English_Opening English_Opening_Kings_English_Variation
UFiUM,r2r2k1/pp2pp2/6pQ/2p1Pq1p/8/2P3PP/PP4RK/4R3 b - - 2 26,e7e6 g3g4 h5g4 h3g4 f5d3 e1e3 d3e3 h6e3,2120,81,91,607,advantage endgame master veryLong,https://lichess.org/LVB9o2I1/black#52,
s20ys,Q4R2/1p3pk1/1q3bpp/4N3/1P1p1P2/4nP1P/4r1B1/7K b - - 3 36,f6e5 f4e5 e2e1 h1h2 e3f1 g2f1,2223,84,87,487,advantage long middlegame,https://lichess.org/040ICm0o/black#72,
uK49q,6k1/pp3p2/6p1/3P3p/4Q3/1P1P1PPK/P4q1P/8 w - - 4 31,d5d6 g6g5 f3f4 f2f1 e4g2 g5g4 h3h4 f1g2,2162,75,93,1337,endgame master,https://lichess.org/NJfSpIEH#61,
8ciTT,8/p5R1/kpN4p/3p4/1B1P4/P6r/5r2/6K1 b - - 1 48,f2b2 a3a4 h3g3 g7g3,2107,76,87,399,advantage endgame quietMove short,https://lichess.org/8XQIZ9xC/black#96,
xcrXt,r4rk1/1p3pp1/p1bp3p/4p3/Pq2P3/3B3Q/2P2PPP/R2R2K1 b - - 1 21,c6e4 c2c3 b4c3 d3e4 c3h3 g2h3,2170,76,91,1532,advantage deflection long middlegame,https://lichess.org/zf4qTYMd/black#42,
h13fA,r2b2k1/5pp1/3p3p/qP1Pp3/2Q1P3/p1N4P/R4PP1/5K2 w - - 0 38,c3b1 a8c8 c4c8 a5b5 f1g1 b5b1 g1h2 b1a2,2132,75,91,3237,crushing deflection endgame fork master sacrifice veryLong,https://lichess.org/SPtaiV42#75,
bfXf3,r2q1rk1/pp3pp1/3b1nnp/2p5/3pPNQ1/1P1P4/P1P1BPPP/R1B1K2R w KQ - 8 15,g4f5 g6f4 c1f4 g7g6 f5h3 d6f4,2267,79,85,253,advantage long opening,https://lichess.org/1jWZKW2P#29,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
fL6ve,8/2p3pk/p6p/2P1qbb1/1P3N2/P4Q2/5RKP/8 w - - 16 41,g2g3 g5h4 g3g2 f5e4,2118,108,18,24,crushing endgame pin short,https://lichess.org/ur8UV8l4#81,
uwqeO,6k1/pp3R2/2p4r/2PpN1p1/3Pb2p/4P1r1/PP4PK/6R1 b - - 1 40,g3e3 g1f1 h6g6 e5g6,2292,93,89,1065,advantage endgame quietMove short,https://lichess.org/YsNyGWw0/black#80,
jemQN,r2r2k1/p1Q2ppp/1p1N2q1/8/6bP/8/PPPR2P1/1K5R b - - 2 22,d8d7 d6c8 d7d2 c8e7 g8h8 e7g6,2213,103,55,25,advantage fork long middlegame sacrifice,https://lichess.org/eM6c1OC1/black#44,
5qhty,8/p2N4/8/3p1k2/1P1P3p/1PPb1K2/8/8 w - - 4 45,d7e5 d3e4 f3f2 f5f4 e5d7 h4h3,2136,81,91,518,crushing endgame long master,https://lichess.org/RaTmWxXM#89,
C4ygh,2k3r1/1pq2p2/1np1pp2/P6p/7r/1B1P1P1b/1PP1QRPP/R5K1 w - - 0 24,a5b6 c7h2 g1h2 h3g2 h2g1 h4h1,2128,81,85,313,discoveredAttack discoveredCheck kingsideAttack long mate mateIn3 middlegame operaMate pin sacrifice,https://lichess.org/UVEFxJ8j#47,
aCKm6,3br3/1N1k1p2/p2P2p1/2p2q1p/2np1P1P/P4BP1/8/K2Q3R b - - 1 39,e8e3 d1a4 d7c8 a4c4,2101,77,85,74,crushing fork middlegame short,https://lichess.org/RJuLwSgC/black#78,
INpza,7r/2Q2p1k/1p1p2p1/3Pp1Bp/1PP1P2P/2P2PPB/1nq1K3/7R w - - 1 35,g5d2 c2d3 e2e1 d3f3,2120,80,90,221,advantage deflection middlegame short,https://lichess.org/d0E4KczW#69,
Iw7GE,8/6pp/5pk1/8/2p3Q1/2q1B1PP/5P1K/r7 b - - 3 38,g6f7 g4d7 f7g6 d7e8 g6f5 g3g4,2146,80,94,10858,endgame long mate mateIn3,https://lichess.org/19S4Lp2v/black#76,
uy0pW,3rk2r/1qp1bp1p/p4p2/1p1bN1B1/2nPB3/2P5/PP2QPPP/R4RK1 w k - 2 17,e5f7 e8f7 e2h5 f7g8 e4d5 b7d5,2210,85,89,225,advantage hangingPiece long middlegame,https://lichess.org/sFJ1HRgS#33,Italian_Game Italian_Game_Classical_Variation
BPxz7,4k1r1/1b3p1p/pq1rpQ2/1p3B2/8/6P1/PPP2P1P/R3R1K1 w - - 3 21,a1d1 b6c6 f5e4 c6e4 e1e4 d6d1,2106,108,16,27,advantage deflection long master middlegame,https://lichess.org/anFjPiDL#41,
BBNN3,7k/p4rpp/1qP5/4Pp2/3R1Pb1/3PK1P1/Q1R4P/1r6 w - - 0 33,a2f7 b1e1 e3f2 b6d4 f2e1 d4e3 e1f1 e3d3,2182,95,90,1352,crushing deflection endgame veryLong,https://lichess.org/QvuYIk7Y#65,
LDxpw,2R5/5p1p/6p1/1k1q4/1p1B1P1P/p2K2P1/2P5/8 b - - 11 43,b4b3 c2c4 d5c4 c8c4 b3b2 c4c5,2283,77,91,86,crushing endgame fork long,https://lichess.org/K8Bn5vUD/black#86,
61zcb,8/7p/2k1p1p1/5p2/P2K4/5P2/7P/8 b - - 1 37,c6d6 f3f4 h7h6 h2h4 h6h5 a4a5,2278,75,93,7391,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/vUQg25ka/black#74,
hFmwn,r1b1k1r1/p2p2PB/1bp1p3/8/1P6/P7/1BP2nPP/R3K2R b KQq - 0 20,e8f7 h7g8 f7g8 h1f1,2162,84,90,330,advantage middlegame short,https://lichess.org/oaeqkBYm/black#40,
b8OHh,8/6p1/6pp/2p1k3/4P3/4K2P/2P3P1/8 w - - 2 37,c2c4 g6g5 g2g3 h6h5 e3d3 h5h4,2172,76,96,1903,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/3IOttxpl#73,
SXLxe,3r1r2/1b3knQ/p3p1p1/1p6/4Pq2/1BN2P2/PPPR4/2K4R w - - 3 25,h1d1 f8h8 b3e6 f7f6 h7h8 d8h8,2238,79,85,197,advantage defensiveMove long middlegame trappedPiece,https://lichess.org/fxbuxQRc#49,
Hkfim,r2qk2r/pb1nbpp1/1p1ppn1p/8/3PNB2/2PB1N2/PPQ2PPP/R3K2R w KQkq - 2 11,f4d6 b7e4 d3e4 e7d6 e4a8 d8a8,2174,80,89,578,advantage capturingDefender intermezzo long middlegame,https://lichess.org/2BNjtkWc#21,Indian_Defense Indian_Defense_London_System
mpBk6,2kr4/pp2q1b1/2b1p1p1/2pp4/3Pn3/2P4Q/PP3PPP/RNB2RK1 w - - 5 15,f2f3 d8h8 h3g4 h8h4 g4g6 c6e8 c1g5 e4g5,2125,75,90,254,advantage middlegame veryLong,https://lichess.org/Zpkw7N0j#29,French_Defense French_Defense_Advance_Variation
awOYz,7k/6p1/1p3b1p/1P2PB1Q/2q5/3p4/7P/6K1 b - - 0 35,f6e5 h5e8 c4g8 e8e5 g8d8 f5g4,2258,81,42,40,advantage defensiveMove endgame fork long,https://lichess.org/PnXWFfgK/black#70,
mWVBW,1r6/1bRRNrkp/p3q1p1/3pp1Pn/1p6/1P3B2/P2PQ2P/7K w - - 3 30,e7d5 f7d7 c7d7 e6d7 e2e5 g7f7 e5b8 b7d5,2239,76,93,968,crushing middlegame veryLong,https://lichess.org/ZV5vawyc#59,
Gn2V0,5rk1/5ppp/p2Pp3/Q4b1q/3Pn3/2r1P1B1/P4PPP/R3KB1R b KQ - 0 16,e4g3 h2g3 h5h1 a5c3,2233,82,87,384,crushing middlegame short,https://lichess.org/Mhw8j4aI/black#32,Indian_Defense Indian_Defense_Other_variations
3SnXe,8/N7/2Pk4/P3p1p1/4Pn1p/4K3/8/8 w - - 1 72,a5a6 h4h3 a7b5 d6c6 b5d6 c6b6,2127,80,91,4662,crushing endgame knightEndgame long,https://lichess.org/45V2E5aS#143,
NT1Gt,2k5/1p3p2/2q5/P2n3p/3p2pP/BQpP4/4rPP1/2R2K2 b - - 3 29,e2b2 a3b2 d5f4 b3c4 c6c4 d3c4,2297,100,82,62,advantage endgame long,https://lichess.org/rfrFdnLa/black#58,
F3tlu,rnb2rk1/ppp1qppp/3b1n2/3P4/2BNp3/2NP4/PPP2PPP/R1BQK2R w KQ - 1 8,e1g1 e7e5 g2g3 e5d4,2190,89,91,1260,advantage master opening short,https://lichess.org/MWkr0fnB#15,Elephant_Gambit Elephant_Gambit_Maroczy_Gambit
mZ428,2rk4/pp1bN1b1/3p4/7Q/1qn1P3/1PN4P/P1P5/2K2RR1 w - - 3 28,h5h8 g7h8 g1g8 d7e8,2223,83,88,191,crushing defensiveMove hangingPiece middlegame short,https://lichess.org/aHvF9QGo#55,
CNk4R,8/pp6/3n4/6P1/1P2k3/3pp3/7R/4K3 w - - 2 46,g5g6 d3d2 e1e2 d6f5 g6g7 f5g7,2174,80,79,178,advancedPawn advantage endgame long quietMove,https://lichess.org/kvraRB40#91,
DGQuv,8/5p1k/p4Ppp/1p2p3/1P5P/P5K1/6P1/8 b - - 1 33,g6g5 h4h5 h7g8 g3f3 g8f8 f3e4 f8e8 e4e5 e8d7 e5d5,2283,76,92,1211,crushing defensiveMove endgame pawnEndgame quietMove veryLong,https://lichess.org/EhC3ccoO/black#66,
ojP5v,2r3k1/ppp1p1b1/3pN2p/3Pnq2/5R2/2N1Q2P/PPP3p1/6K1 b - - 1 27,f5c2 f4f2 c2d3 e3d3 e5d3 f2g2,2277,80,82,97,advantage long middlegame,https://lichess.org/hm0n3KQn/black#54,
bDN0R,r1br1k2/bp3ppQ/4pq2/8/P5N1/2P4R/3Bn1PP/R6K b - - 2 24,f6g6 h7g6 f7g6 h3h8 f8e7 d2g5,2108,76,95,10761,clearance crushing long middlegame,https://lichess.org/Ebaivt2C/black#48,
QlOyM,4r2k/pb2qp1p/3bp3/N4p2/4P3/3B4/P3QPPP/1R4K1 b - - 1 23,f5e4 b1b7 e4d3 e2b2 h8g8 b7e7,2111,76,87,151,advantage long middlegame,https://lichess.org/l8asaL9X/black#46,
l8GoQ,r4k1r/Np2ppbp/n3bnp1/1B1q4/3B4/2P2P2/PP2N1PP/R2QK2R b KQ - 2 12,a8a7 c3c4 d5d6 d4a7,2291,75,91,4471,advantage intermezzo master masterVsMaster middlegame short,https://lichess.org/PAIhB5zP/black#24,Sicilian_Defense Sicilian_Defense_Alapin_Variation
MKMOi,6k1/6p1/2p2p2/p2p1PP1/3P2K1/1PP5/8/8 b - - 2 38,g8f7 g4h5 f6g5 h5g5,2129,78,89,518,crushing endgame master pawnEndgame short zugzwang,https://lichess.org/kY1QwauO/black#76,
vCHmH,1R5R/p1p5/kpq1pr2/3p3p/Pb1Pp1b1/1PN5/1KPQ1P2/7B w - - 4 29,h1g2 f6f2 d2f2 c6c3 b2a2 e4e3,2265,76,94,548,advantage deflection long middlegame,https://lichess.org/h2OpZGDJ#57,
DsUh5,r1bq1rk1/pp3pp1/2n4p/2bp1n2/8/P1PB1N1P/1P1N1PP1/R1BQ1RK1 w - - 0 12,f1e1 c5f2 g1f2 d8b6 f3d4 c6d4,2123,76,100,221,advantage attraction kingsideAttack long opening sacrifice,https://lichess.org/kTwbbA4g#23,French_Defense French_Defense_Exchange_Variation
dL5vO,r4r2/ppp2p2/3p4/4p1k1/1PP1P2P/3P1K2/P4P2/R4R2 b - - 0 21,g5h4 f1g1 f8g8 g1g8 a8g8 a1h1 h4g5 h1g1 g5f6 g1g8,2256,75,93,1187,clearance crushing endgame quietMove rookEndgame skewer veryLong,https://lichess.org/eagz6rCb/black#42,
9tWP4,3r1r1k/RR6/2p1q2p/2P1Pbp1/Q3p3/4PpP1/P4P1P/5BK1 w - - 1 36,a4b3 e6b3 a2b3 d8d1 e5e6 f8d8,2173,111,86,21,clearance crushing defensiveMove long master middlegame,https://lichess.org/ouqhtZk3#71,
WGipJ,4r1k1/RR3p2/4p1p1/8/3P3K/5P1P/1Q4r1/7q w - - 0 37,b7f7 h1e1 b2f2 e1f2,2219,101,66,44,endgame mate mateIn2 short,https://lichess.org/F9srR6mh#73,
UhXrD,2r5/p5k1/2b2pp1/2PNr2p/P2R4/2Q1p1qP/4P1B1/R6K w - - 0 29,a1f1 e5g5 d4g4 h5g4 c3f6 g7h6,2156,81,91,1634,crushing defensiveMove long master middlegame,https://lichess.org/KUhdW52S#57,
2Jzp7,8/4b1p1/2p5/4PP2/kp2Kp2/5P2/1B6/8 w - - 3 46,e4f4 a4b3 f5f6 g7f6 e5f6 e7f8,2117,82,84,41,advantage bishopEndgame defensiveMove endgame long,https://lichess.org/YSxJD9ah#91,
N1wkJ,R7/5p1r/4p1k1/3nB1p1/3P1PP1/8/8/6K1 b - - 3 42,g5f4 a8g8 g6h6 e5d6,2160,83,85,80,advantage endgame master short,https://lichess.org/G2hZKaq4/black#84,
rR2EY,r6k/2p2Brn/pp5Q/8/P7/3P1P1P/1qP2P2/R4R1K w - - 1 24,f7g6 b2f6 f1g1 a8g8 h6e3 g7g6,2148,77,90,449,advantage long middlegame quietMove,https://lichess.org/LzETYVE0#47,
wyrTN,6k1/1ppq1rb1/p2p2p1/8/2P1P1b1/1PN1Q2p/P3N3/3R2KB w - - 0 24,d1f1 h3h2 g1g2 g4h3 e3h3 d7h3 g2h3 f7f1,2204,75,69,90,advancedPawn crushing exposedKing kingsideAttack middlegame veryLong,https://lichess.org/p54PgTSu#47,
kdBmP,r1b2rk1/2R2ppp/p5q1/1p2p1B1/3bP3/1B6/PP2QPPP/2R3K1 w - - 0 18,b3d5 g6g5 d5a8 c8g4 e2d3 f8a8,2293,77,93,3442,advantage discoveredAttack long middlegame sacrifice,https://lichess.org/K1GaiqL8#35,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted
MaL7m,1r6/2R1kppp/1p1p4/4p3/4q1B1/4P1KP/8/3R4 b - - 1 38,e7f6 d1d6 f6g5 h3h4,2150,76,99,395,endgame mate mateIn2 short,https://lichess.org/aQy9Pm9w/black#76,
gU3Iw,3q2k1/1r3ppp/rNp1p3/2PP4/1P1b3n/P6P/2Q2PP1/RRB3K1 b - - 0 29,d4a1 d5c6 b7b6 c5b6 d8d5 f2f3 a1d4 g1h1 d4b6 c6c7 b6c7 c2c7,2110,80,62,74,advancedPawn advantage middlegame quietMove veryLong,https://lichess.org/WvGZ1Cf2/black#58,
tjnFt,5q1k/6p1/1n2Q2p/p2p4/1p1Pp1P1/PPr1P2P/K3R1N1/8 w - - 1 37,e6b6 f8f1 g2f4 c3c1 f4g6 h8h7,2259,76,91,1999,crushing endgame long quietMove,https://lichess.org/JJo43pmh#73,
EMv2s,rn3knr/p1pp1qpp/1p6/5pB1/2PP3Q/2PB3N/P2K1P1P/4R2b b - - 3 13,h1e4 d3e4 f5e4 e1e4 g8f6 g5f6,2193,78,77,406,advantage long middlegame,https://lichess.org/rM6qd5fZ/black#26,English_Defense English_Defense_Other_variations
O2TFI,6k1/5pb1/p2p2pp/qp1P4/2n2P2/2PN1B1P/PPK1Q1P1/8 w - - 9 29,d3b4 c4b2 f4f5 a5a3,2196,102,87,26,advantage endgame short,https://lichess.org/9SF0sLcL#57,
CJRfP,5r2/4Qnk1/1q1p2p1/pppP4/4P3/P7/NPP5/2K3R1 b - - 3 27,b5b4 g1f1 b6d8 f1f7 f8f7 e7d8,2293,75,93,353,crushing deflection endgame long,https://lichess.org/PpXdMEUn/black#54,
hjk2B,nr3r2/6k1/1P2q3/P1Pp4/4N2p/1B1Q1ppP/4N1K1/R2R4 w - - 0 37,g2g1 e6h3 d3d4 g7g6 e2f4 f8f4,2165,84,90,65,crushing long middlegame,https://lichess.org/YKEutVZT#73,
LOAU2,rn2kbr1/ppp5/5Q1p/3q2p1/3P4/P1N1P3/1P3PPP/R3K2R b KQq - 2 14,d5g2 f6e6 e8d8 e6g8 g2h1 e1e2 h1a1 g8f8,2247,79,80,154,advantage fork middlegame pin sacrifice veryLong,https://lichess.org/oEJ45wD2/black#28,Queens_Pawn_Game Queens_Pawn_Game_London_System
4wOu6,r1bq1rk1/p3b1pp/1p2p3/3pB3/3Q4/6P1/PPP1P1BP/R4RK1 w - - 0 16,e5g7 e7c5 d4c5 f8f1 a1f1 b6c5,2247,82,90,261,advantage long middlegame pin,https://lichess.org/6LGElKUm#31,Hungarian_Opening Hungarian_Opening_Slav_Formation
qYMX3,r3r1k1/1b3ppp/pp1q2P1/2pPn2P/5N2/1BN2P2/PP1Q4/2K4R b - - 0 22,h7g6 c3e4 e5f3 e4d6,2222,88,90,1842,advantage middlegame short,https://lichess.org/Xh1fbimh/black#44,
